Landroid/adservices/ondevicepersonalization/RequestLogRecord$1;->newArray(I)[Landroid/adservices/ondevicepersonalization/RequestLogRecord;,blocked

Landroid/adservices/ondevicepersonalization/RequestLogRecord$BaseBuilder;-><init>()V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$BaseBuilder;->setTimeMillis(J)Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;,blocked

Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;->checkNotUsed()V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;->setRequestId(J)Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;->setTimeMillis(J)Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;,blocked

Landroid/adservices/ondevicepersonalization/RequestToken;-><init>(Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;Landroid/adservices/ondevicepersonalization/aidl/IFederatedComputeService;Landroid/adservices/ondevicepersonalization/aidl/IIsolatedModelService;Landroid/adservices/ondevicepersonalization/UserData;)V,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getDataAccessService()Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getFederatedComputeService()Landroid/adservices/ondevicepersonalization/aidl/IFederatedComputeService;,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getModelService()Landroid/adservices/ondevicepersonalization/aidl/IIsolatedModelService;,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getStartTimeMillis()J,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getUserData()Landroid/adservices/ondevicepersonalization/UserData;,blocked

Landroid/adservices/ondevicepersonalization/SurfacePackageToken;-><init>(Ljava/lang/String;)V,blocked
Landroid/adservices/ondevicepersonalization/SurfacePackageToken;->getTokenString()Ljava/lang/String;,blocked

Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;-><clinit>()V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;-><init>([B[B)V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;->__metadata()V,blocked

Landroid/adservices/ondevicepersonalization/TrainingExampleRecord$1;-><init>()V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord$1;->createFromParcel(Landroid/os/Parcel;)Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord$1;->newArray(I)[Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;,blocked

Landroid/adservices/ondevicepersonalization/TrainingExampleRecord$Builder;->checkNotUsed()V,blocked

Landroid/adservices/ondevicepersonalization/TrainingExamplesOutput;-><init>(Ljava/util/List;)V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExamplesOutput;->__metadata()V,blocked

Landroid/adservices/ondevicepersonalization/TrainingExamplesOutput$Builder;->checkNotUsed()V,blocked

Landroid/adservices/ondevicepersonalization/TrainingInterval;-><init>(ILjava/time/Duration;)V,blocked
Landroid/adservices/ondevicepersonalization/TrainingInterval;->__metadata()V,blocked
Landroid/adservices/ondevicepersonalization/TrainingInterval;->schedulingModeToString(I)Ljava/lang/String;,blocked

Landroid/adservices/ondevicepersonalization/TrainingInterval$Builder;->checkNotUsed()V,blocked

Landroid/adservices/ondevicepersonalization/UserData;-><clinit>()V,blocked
Landroid/adservices/ondevicepersonalization/UserData;-><init>(IIJILjava/lang/String;Landroid/net/NetworkCapabilities;ILjava/util/Map;)V,blocked
Landroid/adservices/ondevicepersonalization/UserData;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/adservices/ondevicepersonalization/UserData;->__metadata()V,blocked
Landroid/adservices/ondevicepersonalization/UserData;->getTimezoneUtcOffsetMins()I,blocked

Landroid/adservices/ondevicepersonalization/UserData$Builder;-><init>()V,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->addAppInfo(Ljava/lang/String;Landroid/adservices/ondevicepersonalization/AppInfo;)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->build()Landroid/adservices/ondevicepersonalization/UserData;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->checkNotUsed()V,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setAppInfos(Ljava/util/Map;)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setAvailableStorageBytes(J)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setBatteryPercentage(I)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setCarrier(Ljava/lang/String;)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setDataNetworkType(I)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setNetworkCapabilities(Landroid/net/NetworkCapabilities;)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setOrientation(I)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked
Landroid/adservices/ondevicepersonalization/UserData$Builder;->setTimezoneUtcOffsetMins(I)Landroid/adservices/ondevicepersonalization/UserData$Builder;,blocked

Landroid/adservices/ondevicepersonalization/WebTriggerInput;-><init>(Landroid/adservices/ondevicepersonalization/WebTriggerInputParcel;)V,blocked
Landroid/adservices/ondevicepersonalization/WebTriggerInput;-><init>(Landroid/net/Uri;Ljava/lang/String;[B)V,blocked
Landroid/adservices/ondevicepersonalization/WebTriggerInput;->__metadata()V,blocked

Landroid/adservices/ondevicepersonalization/WebTriggerOutput;-><init>(Landroid/adservices/ondevicepersonalization/RequestLogRecord;Ljava/util/List;)V,blocked
Landroid/adservices/ondevicepersonalization/WebTriggerOutput;->__metadata()V,blocked

Landroid/adservices/ondevicepersonalization/WebTriggerOutput$Builder;->checkNotUsed()V,blocked

Landroid/adservices/ondevicepersonalization/IsolatedServiceException;->getErrorCode()I,blocked

Landroid/adservices/ondevicepersonalization/OnDevicePersonalizationException;-><init>(I)V,blocked
Landroid/adservices/ondevicepersonalization/OnDevicePersonalizationException;-><init>(ILjava/lang/String;)V,blocked
Landroid/adservices/ondevicepersonalization/OnDevicePersonalizationException;-><init>(ILjava/lang/Throwable;)V,blocked

Landroid/adservices/signals/ProtectedSignalsManager;-><clinit>()V,blocked
Landroid/adservices/signals/ProtectedSignalsManager;-><init>(Landroid/content/Context;)V,blocked
Landroid/adservices/signals/ProtectedSignalsManager;->getCallerPackageName()Ljava/lang/String;,blocked
Landroid/adservices/signals/ProtectedSignalsManager;->getService()Landroid/adservices/signals/IProtectedSignalsService;,blocked
Landroid/adservices/signals/ProtectedSignalsManager;->initialize(Landroid/content/Context;)Landroid/adservices/signals/ProtectedSignalsManager;,blocked
Landroid/adservices/signals/ProtectedSignalsManager$1;->onFailure(Landroid/adservices/common/FledgeErrorResponse;)V,blocked
Landroid/adservices/signals/ProtectedSignalsManager$1;->onSuccess()V,blocked

Landroid/adservices/signals/UpdateSignalsRequest;-><init>(Landroid/net/Uri;)V,blocked
Landroid/adservices/signals/UpdateSignalsRequest;-><init>(Landroid/net/Uri;Landroid/adservices/signals/UpdateSignalsRequest-IA;)V,blocked

Landroid/app/ApplicationStartInfo;-><clinit>()V,blocked
Landroid/app/ApplicationStartInfo;-><init>()V,blocked
Landroid/app/ApplicationStartInfo;-><init>(Landroid/app/ApplicationStartInfo;)V,blocked
Landroid/app/ApplicationStartInfo;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/app/ApplicationStartInfo;-><init>(Landroid/os/Parcel;Landroid/app/ApplicationStartInfo-IA;)V,blocked
Landroid/app/ApplicationStartInfo;->addStartupTimestamp(IJ)V,blocked
Landroid/app/ApplicationStartInfo;->dump(Ljava/io/PrintWriter;Ljava/lang/String;Ljava/lang/String;Landroid/icu/text/SimpleDateFormat;)V,blocked
Landroid/app/ApplicationStartInfo;->getPackageName()Ljava/lang/String;,blocked
Landroid/app/ApplicationStartInfo;->intern(Ljava/lang/String;)Ljava/lang/String;,blocked
Landroid/app/ApplicationStartInfo;->readFromProto(Landroid/util/proto/ProtoInputStream;J)V,blocked
Landroid/app/ApplicationStartInfo;->reasonToString(I)Ljava/lang/String;,blocked
Landroid/app/ApplicationStartInfo;->setDefiningUid(I)V,blocked
Landroid/app/ApplicationStartInfo;->setForceStopped(Z)V,blocked
Landroid/app/ApplicationStartInfo;->setIntent(Landroid/content/Intent;)V,blocked
Landroid/app/ApplicationStartInfo;->setLaunchMode(I)V,blocked
Landroid/app/ApplicationStartInfo;->setPackageName(Ljava/lang/String;)V,blocked
Landroid/app/ApplicationStartInfo;->setPackageUid(I)V,blocked
Landroid/app/ApplicationStartInfo;->setPid(I)V,blocked
Landroid/app/ApplicationStartInfo;->setProcessName(Ljava/lang/String;)V,blocked
Landroid/app/ApplicationStartInfo;->setRealUid(I)V,blocked
Landroid/app/ApplicationStartInfo;->setReason(I)V,blocked
Landroid/app/ApplicationStartInfo;->setStartType(I)V,blocked
Landroid/app/ApplicationStartInfo;->setStartupState(I)V,blocked
Landroid/app/ApplicationStartInfo;->startTypeToString(I)Ljava/lang/String;,blocked
Landroid/app/ApplicationStartInfo;->timestampsEquals(Landroid/app/ApplicationStartInfo;)Z,blocked
Landroid/app/ApplicationStartInfo;->writeToProto(Landroid/util/proto/ProtoOutputStream;J)V,blocked
Landroid/app/ApplicationStartInfo$1;->createFromParcel(Landroid/os/Parcel;)Landroid/app/ApplicationStartInfo;,blocked
Landroid/app/ApplicationStartInfo$1;->newArray(I)[Landroid/app/ApplicationStartInfo;,blocked

Landroid/app/AutomaticZenRule$Builder;->setCreationTime(J)Landroid/app/AutomaticZenRule$Builder;,blocked

Landroid/app/ComponentCaller;-><init>(Landroid/os/IBinder;Landroid/os/IBinder;)V,blocked

Landroid/app/Notification$TvExtender;->visitUris(Ljava/util/function/Consumer;)V,blocked

Landroid/app/appsearch/EnterpriseGlobalSearchSession;-><init>(Landroid/app/appsearch/aidl/IAppSearchManager;Landroid/os/UserHandle;Landroid/app/appsearch/aidl/AppSearchAttributionSource;)V,blocked
Landroid/app/appsearch/EnterpriseGlobalSearchSession;->createEnterpriseGlobalSearchSession(Landroid/app/appsearch/aidl/IAppSearchManager;Landroid/os/UserHandle;Landroid/app/appsearch/aidl/AppSearchAttributionSource;Ljava/util/concurrent/Executor;Ljava/util/function/Consumer;)V,blocked

Landroid/app/appsearch/SchemaVisibilityConfig;-><clinit>()V,blocked
Landroid/app/appsearch/SchemaVisibilityConfig;-><init>(Ljava/util/List;Ljava/util/List;Landroid/app/appsearch/safeparcel/PackageIdentifierParcel;)V,blocked

Landroid/app/appsearch/SchemaVisibilityConfig$Builder;-><init>(Landroid/app/appsearch/SchemaVisibilityConfig;)V,blocked
Landroid/app/appsearch/SchemaVisibilityConfig$Builder;->resetIfBuilt()V,blocked

Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface;-><clinit>()V,blocked
Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface;-><init>(Landroid/os/Parcel;Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface-IA;)V,blocked

Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface$1;-><init>()V,blocked
Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface$1;->createFromParcel(Landroid/os/Parcel;)Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface;,blocked
Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface$1;->newArray(I)[Landroid/app/sdksandbox/AppOwnedSdkSandboxInterface;,blocked

Landroid/app/usage/UsageEventsQuery;-><clinit>()V,blocked
Landroid/app/usage/UsageEventsQuery;-><init>(Landroid/app/usage/UsageEventsQuery$Builder;)V,blocked
Landroid/app/usage/UsageEventsQuery;-><init>(Landroid/app/usage/UsageEventsQuery$Builder;Landroid/app/usage/UsageEventsQuery-IA;)V,blocked
Landroid/app/usage/UsageEventsQuery;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/app/usage/UsageEventsQuery;-><init>(Landroid/os/Parcel;Landroid/app/usage/UsageEventsQuery-IA;)V,blocked
Landroid/app/usage/UsageEventsQuery;->getUserId()I,blocked

Landroid/app/usage/UsageEventsQuery$1;-><init>()V,blocked
Landroid/app/usage/UsageEventsQuery$1;->createFromParcel(Landroid/os/Parcel;)Landroid/app/usage/UsageEventsQuery;,blocked
Landroid/app/usage/UsageEventsQuery$1;->newArray(I)[Landroid/app/usage/UsageEventsQuery;,blocked

Landroid/app/usage/UsageEventsQuery$Builder;->setUserId(I)Landroid/app/usage/UsageEventsQuery$Builder;,blocked

Landroid/bluetooth/BluetoothCodecType$1;-><init>()V,blocked
Landroid/bluetooth/BluetoothCodecType$1;->createFromParcel(Landroid/os/Parcel;)Landroid/bluetooth/BluetoothCodecType;,blocked
Landroid/bluetooth/BluetoothCodecType$1;->newArray(I)[Landroid/bluetooth/BluetoothCodecType;,blocked
Landroid/bluetooth/BluetoothCodecType;-><clinit>()V,blocked
Landroid/bluetooth/BluetoothCodecType;-><init>(IJ)V,blocked
Landroid/bluetooth/BluetoothCodecType;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/bluetooth/BluetoothCodecType;-><init>(Landroid/os/Parcel;Landroid/bluetooth/BluetoothCodecType-IA;)V,blocked
Landroid/bluetooth/BluetoothCodecType;->createFromParcel(Landroid/os/Parcel;)Landroid/bluetooth/BluetoothCodecType;,blocked
Landroid/bluetooth/BluetoothCodecType;->getNativeCodecType()I,blocked

Landroid/companion/virtual/IVirtualDeviceManager;->getVirtualDevice(I)Landroid/companion/virtual/VirtualDevice;,blocked
Landroid/companion/virtual/IVirtualDeviceManager;->unregisterVirtualDeviceListener(Landroid/companion/virtual/IVirtualDeviceListener;)V,blocked

Landroid/content/UriRelativeFilter;-><init>(Landroid/content/UriRelativeFilterParcel;)V,blocked
Landroid/content/UriRelativeFilter;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/content/UriRelativeFilter;-><init>(Lorg/xmlpull/v1/XmlPullParser;)V,blocked
Landroid/content/UriRelativeFilter;->dumpDebug(Landroid/util/proto/ProtoOutputStream;J)V,blocked
Landroid/content/UriRelativeFilter;->matchQuery(Landroid/os/PatternMatcher;Ljava/lang/String;)Z,blocked
Landroid/content/UriRelativeFilter;->patternTypeToString()Ljava/lang/String;,blocked
Landroid/content/UriRelativeFilter;->toParcel()Landroid/content/UriRelativeFilterParcel;,blocked
Landroid/content/UriRelativeFilter;->uriPartToString()Ljava/lang/String;,blocked
Landroid/content/UriRelativeFilter;->writeToParcel(Landroid/os/Parcel;I)V,blocked
Landroid/content/UriRelativeFilter;->writeToXml(Lorg/xmlpull/v1/XmlSerializer;)V,blocked

Landroid/content/UriRelativeFilterGroup;-><init>(Landroid/content/UriRelativeFilterGroupParcel;)V,blocked
Landroid/content/UriRelativeFilterGroup;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/content/UriRelativeFilterGroup;-><init>(Lorg/xmlpull/v1/XmlPullParser;)V,blocked
Landroid/content/UriRelativeFilterGroup;->dumpDebug(Landroid/util/proto/ProtoOutputStream;J)V,blocked
Landroid/content/UriRelativeFilterGroup;->groupsToParcels(Ljava/util/List;)Ljava/util/List;,blocked
Landroid/content/UriRelativeFilterGroup;->matchGroupsToUri(Ljava/util/List;Landroid/net/Uri;)Z,blocked
Landroid/content/UriRelativeFilterGroup;->parcelsToGroups(Ljava/util/List;)Ljava/util/List;,blocked
Landroid/content/UriRelativeFilterGroup;->toParcel()Landroid/content/UriRelativeFilterGroupParcel;,blocked
Landroid/content/UriRelativeFilterGroup;->writeToParcel(Landroid/os/Parcel;I)V,blocked
Landroid/content/UriRelativeFilterGroup;->writeToXml(Lorg/xmlpull/v1/XmlSerializer;)V,blocked

Landroid/content/pm/ArchivedActivityInfo;-><init>(Landroid/content/pm/ArchivedActivityParcel;)V,blocked
Landroid/content/pm/ArchivedActivityInfo;->__metadata()V,blocked
Landroid/content/pm/ArchivedActivityInfo;->bytesFromBitmap(Landroid/graphics/Bitmap;)[B,blocked
Landroid/content/pm/ArchivedActivityInfo;->drawableFromCompressedBitmap([B)Landroid/graphics/drawable/Drawable;,blocked
Landroid/content/pm/ArchivedActivityInfo;->drawableToBitmap(Landroid/graphics/drawable/Drawable;)Landroid/graphics/Bitmap;,blocked
Landroid/content/pm/ArchivedActivityInfo;->drawableToBitmap(Landroid/graphics/drawable/Drawable;I)Landroid/graphics/Bitmap;,blocked
Landroid/content/pm/ArchivedActivityInfo;->getParcel()Landroid/content/pm/ArchivedActivityParcel;,blocked

Landroid/content/pm/ArchivedPackageInfo;-><init>(Landroid/content/pm/ArchivedPackageParcel;)V,blocked
Landroid/content/pm/ArchivedPackageInfo;->__metadata()V,blocked
Landroid/content/pm/ArchivedPackageInfo;->getParcel()Landroid/content/pm/ArchivedPackageParcel;,blocked

Landroid/content/pm/LauncherApps$ArchiveCompatibilityParams;->isEnableIconOverlay()Z,blocked
Landroid/content/pm/LauncherApps$ArchiveCompatibilityParams;->isEnableUnarchivalConfirmation()Z,blocked

Landroid/content/pm/LauncherUserInfo$1;-><init>()V,blocked
Landroid/content/pm/LauncherUserInfo$1;->createFromParcel(Landroid/os/Parcel;)Landroid/content/pm/LauncherUserInfo;,blocked
Landroid/content/pm/LauncherUserInfo$1;->newArray(I)[Landroid/content/pm/LauncherUserInfo;,blocked
Landroid/content/pm/LauncherUserInfo$Builder;-><init>(Ljava/lang/String;I)V,blocked
Landroid/content/pm/LauncherUserInfo$Builder;->build()Landroid/content/pm/LauncherUserInfo;,blocked
Landroid/content/pm/LauncherUserInfo;-><clinit>()V,blocked
Landroid/content/pm/LauncherUserInfo;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/content/pm/LauncherUserInfo;-><init>(Landroid/os/Parcel;Landroid/content/pm/LauncherUserInfo-IA;)V,blocked
Landroid/content/pm/LauncherUserInfo;-><init>(Ljava/lang/String;I)V,blocked
Landroid/content/pm/LauncherUserInfo;-><init>(Ljava/lang/String;ILandroid/content/pm/LauncherUserInfo-IA;)V,blocked

Landroid/content/pm/PackageInstaller$UnarchivalState;-><init>(IIJLandroid/app/PendingIntent;)V,blocked
Landroid/content/pm/PackageInstaller$UnarchivalState;->getRequiredStorageBytes()J,blocked
Landroid/content/pm/PackageInstaller$UnarchivalState;->getStatus()I,blocked
Landroid/content/pm/PackageInstaller$UnarchivalState;->getUnarchiveId()I,blocked
Landroid/content/pm/PackageInstaller$UnarchivalState;->getUserActionIntent()Landroid/app/PendingIntent;,blocked
